Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
97441,T147,7,PR,MUMBAI(PAREL,23:49:00,23:50:00,7,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,8,DR,DADAR,23:52:00,23:53:00,8,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,9,MTN,MUMBAI (MATU,23:55:00,23:56:00,10,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,10,CLA,KURLA,00:02:00,00:03:00,15,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,11,VVH,VIDYAVIHAR,00:05:00,00:06:00,17,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,12,GC,GHAT KOPAR,00:08:00,00:09:00,19,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,13,VK,VIKHROLI,00:12:00,00:13:00,22,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,14,BND,BHANDUP,00:18:00,00:19:00,26,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,15,NHU,NAHUR,00:21:00,00:22:00,28,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,16,MLND,MULUND,00:24:00,00:25:00,30,CSTM,CST-MUMBAI,TNA,THANE
97441,T147,17,TNA,THANE,00:30:00,00:00:00,33,CSTM,CST-MUMBAI,TNA,THANE
97442,DT14,1,TNA,THANE,00:00:00,21:41:00,0,TNA,THANE,DR,DADAR
97442,DT14,2,MLND,MULUND,21:46:00,21:47:00,2,TNA,THANE,DR,DADAR
97442,DT14,3,NHU,NAHUR,21:49:00,21:50:00,4,TNA,THANE,DR,DADAR
97442,DT14,4,BND,BHANDUP,21:52:00,21:53:00,6,TNA,THANE,DR,DADAR
97442,DT14,5,VK,VIKHROLI,21:58:00,21:59:00,10,TNA,THANE,DR,DADAR
97442,DT14,6,GC,GHAT KOPAR,22:02:00,22:03:00,13,TNA,THANE,DR,DADAR
97442,DT14,7,VVH,VIDYAVIHAR,22:05:00,22:06:00,15,TNA,THANE,DR,DADAR
97442,DT14,8,CLA,KURLA,22:08:00,22:09:00,17,TNA,THANE,DR,DADAR
97442,DT14,9,MTN,MUMBAI (MATU,22:15:00,22:16:00,22,TNA,THANE,DR,DADAR
97442,DT14,10,DR,DADAR,22:20:00,00:00:00,24,TNA,THANE,DR,DADAR
97444,T146,1,TNA,THANE,00:00:00,21:31:00,0,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,2,MLND,MULUND,21:36:00,21:37:00,2,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,3,BND,BHANDUP,21:42:00,21:43:00,6,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,4,VK,VIKHROLI,21:48:00,21:49:00,10,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,5,GC,GHAT KOPAR,21:53:00,21:54:00,13,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,6,VVH,VIDYAVIHAR,21:56:00,21:57:00,15,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,7,CLA,KURLA,21:59:00,22:00:00,17,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,8,MTN,MUMBAI (MATU,22:07:00,22:08:00,22,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,9,DR,DADAR,22:10:00,22:11:00,24,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,10,PR,MUMBAI(PAREL,22:13:00,22:14:00,25,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,11,CRD,MUMBAI CURRE,22:16:00,22:17:00,26,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,12,CHG,MUMBAI (CHIN,22:18:00,22:19:00,27,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,13,BY,MUMBAI (BYCU,22:20:00,22:21:00,28,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,14,SNRD,MUMBAI SANDH,22:23:00,22:24:00,30,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,15,MSD,MUMBAI (MASJ,22:26:00,22:27:00,31,TNA,THANE,CSTM,CST-MUMBAI
97444,T146,16,CSMT,CST-MUMBAI,22:30:00,00:00:00,33,TNA,THANE,CSTM,CST-MUMBAI
97445,T149,1,CSMT,CST-MUMBAI,00:00:00,23:52:00,0,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,2,MSD,MUMBAI (MASJ,23:54:00,23:55:00,1,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,3,SNRD,MUMBAI SANDH,23:56:00,23:57:00,2,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,4,BY,MUMBAI (BYCU,23:59:00,00:00:00,4,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,5,CHG,MUMBAI (CHIN,00:01:00,00:02:00,5,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,6,CRD,MUMBAI CURRE,00:03:00,00:04:00,6,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,7,PR,MUMBAI(PAREL,00:06:00,00:07:00,7,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,8,DR,DADAR,00:09:00,00:10:00,8,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,9,MTN,MUMBAI (MATU,00:12:00,00:13:00,10,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,10,CLA,KURLA,00:20:00,00:21:00,15,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,11,VVH,VIDYAVIHAR,00:23:00,00:24:00,17,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,12,GC,GHAT KOPAR,00:26:00,00:27:00,19,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,13,VK,VIKHROLI,00:31:00,00:32:00,22,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,14,BND,BHANDUP,00:36:00,00:37:00,26,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,15,MLND,MULUND,00:42:00,00:43:00,30,CSTM,CST-MUMBAI,TNA,THANE
97445,T149,16,TNA,THANE,00:48:00,00:00:00,33,CSTM,CST-MUMBAI,TNA,THANE
97446,T148,1,TNA,THANE,00:00:00,21:54:00,0,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,2,MLND,MULUND,21:58:00,21:59:00,2,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,3,BND,BHANDUP,22:04:00,22:05:00,6,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,4,VK,VIKHROLI,22:10:00,22:11:00,10,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,5,GC,GHAT KOPAR,22:15:00,22:16:00,13,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,6,VVH,VIDYAVIHAR,22:18:00,22:19:00,15,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,7,CLA,KURLA,22:21:00,22:22:00,17,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,8,MTN,MUMBAI (MATU,22:29:00,22:30:00,22,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,9,DR,DADAR,22:32:00,22:33:00,24,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,10,PR,MUMBAI(PAREL,22:35:00,22:36:00,25,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,11,CRD,MUMBAI CURRE,22:38:00,22:39:00,26,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,12,CHG,MUMBAI (CHIN,22:40:00,22:41:00,27,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,13,BY,MUMBAI (BYCU,22:42:00,22:43:00,28,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,14,SNRD,MUMBAI SANDH,22:45:00,22:46:00,30,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,15,MSD,MUMBAI (MASJ,22:48:00,22:49:00,31,TNA,THANE,CSTM,CST-MUMBAI
97446,T148,16,CSMT,CST-MUMBAI,22:52:00,00:00:00,33,TNA,THANE,CSTM,CST-MUMBAI
97501,G1,1,CSMT,CST-MUMBAI,00:00:00,08:40:00,0,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,2,MSD,MUMBAI (MASJ,08:42:00,08:43:00,1,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,3,SNRD,MUMBAI SANDH,08:44:00,08:45:00,2,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,4,BY,MUMBAI (BYCU,08:47:00,08:48:00,4,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,5,CHG,MUMBAI (CHIN,08:49:00,08:50:00,5,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,6,CRD,MUMBAI CURRE,08:51:00,08:52:00,6,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,7,PR,MUMBAI(PAREL,08:54:00,08:55:00,7,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,8,DR,DADAR,08:57:00,08:58:00,8,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,9,MTN,MUMBAI (MATU,09:00:00,09:01:00,10,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,10,CLA,KURLA,09:07:00,09:08:00,15,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,11,VVH,VIDYAVIHAR,09:10:00,09:11:00,17,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97501,G1,12,GC,GHAT KOPAR,09:14:00,00:00:00,19,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97502,G2,1,GC,GHAT KOPAR,00:00:00,09:18:00,0,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,2,VVH,VIDYAVIHAR,09:21:00,09:22:00,1,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,3,CLA,KURLA,09:24:00,09:25:00,3,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,4,MTN,MUMBAI (MATU,09:31:00,09:32:00,9,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,5,DR,DADAR,09:35:00,09:36:00,10,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,6,PR,MUMBAI(PAREL,09:38:00,09:39:00,11,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,7,CRD,MUMBAI CURRE,09:41:00,09:42:00,13,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,8,CHG,MUMBAI (CHIN,09:43:00,09:44:00,13,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,9,BY,MUMBAI (BYCU,09:45:00,09:46:00,15,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,10,SNRD,MUMBAI SANDH,09:48:00,09:49:00,17,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,11,MSD,MUMBAI (MASJ,09:51:00,09:52:00,18,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97502,G2,12,CSMT,CST-MUMBAI,09:55:00,00:00:00,19,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97503,G3,1,CSMT,CST-MUMBAI,00:00:00,09:07:00,0,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,2,MSD,MUMBAI (MASJ,09:09:00,09:10:00,1,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,3,SNRD,MUMBAI SANDH,09:11:00,09:12:00,2,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,4,BY,MUMBAI (BYCU,09:14:00,09:15:00,4,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,5,CHG,MUMBAI (CHIN,09:16:00,09:17:00,5,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,6,CRD,MUMBAI CURRE,09:18:00,09:19:00,6,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,7,PR,MUMBAI(PAREL,09:21:00,09:22:00,7,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,8,DR,DADAR,09:24:00,09:25:00,8,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,9,MTN,MUMBAI (MATU,09:27:00,09:28:00,10,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,10,CLA,KURLA,09:34:00,09:35:00,15,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,11,VVH,VIDYAVIHAR,09:37:00,09:38:00,17,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97503,G3,12,GC,GHAT KOPAR,09:41:00,00:00:00,19,CSTM,CST-MUMBAI,GC,GHAT KOPAR
97504,G4,1,GC,GHAT KOPAR,00:00:00,09:45:00,0,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,2,VVH,VIDYAVIHAR,09:48:00,09:49:00,1,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,3,CLA,KURLA,09:51:00,09:52:00,3,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,4,MTN,MUMBAI (MATU,09:59:00,10:00:00,9,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,5,DR,DADAR,10:02:00,10:03:00,10,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,6,PR,MUMBAI(PAREL,10:05:00,10:06:00,11,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,7,CRD,MUMBAI CURRE,10:08:00,10:09:00,13,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,8,CHG,MUMBAI (CHIN,10:10:00,10:11:00,13,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,9,BY,MUMBAI (BYCU,10:12:00,10:13:00,15,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,10,SNRD,MUMBAI SANDH,10:15:00,10:16:00,17,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,11,MSD,MUMBAI (MASJ,10:18:00,10:19:00,18,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97504,G4,12,CSMT,CST-MUMBAI,10:22:00,00:00:00,19,GC,GHAT KOPAR,CSTM,CST-MUMBAI
97601,C1,1,CSMT,CST-MUMBAI,00:00:00,08:28:00,0,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,2,MSD,MUMBAI (MASJ,08:30:00,08:31:00,1,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,3,SNRD,MUMBAI SANDH,08:32:00,08:33:00,2,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,4,BY,MUMBAI (BYCU,08:35:00,08:36:00,4,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,5,CHG,MUMBAI (CHIN,08:37:00,08:38:00,5,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,6,CRD,MUMBAI CURRE,08:39:00,08:40:00,6,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,7,PR,MUMBAI(PAREL,08:42:00,08:43:00,7,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,8,DR,DADAR,08:45:00,08:46:00,8,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,9,MTN,MUMBAI (MATU,08:48:00,08:49:00,10,CSTM,CST-MUMBAI,CLA,KURLA
97601,C1,10,CLA,KURLA,08:56:00,00:00:00,15,CSTM,CST-MUMBAI,CLA,KURLA
97602,C2,1,CLA,KURLA,00:00:00,04:51:00,0,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,2,MTN,MUMBAI (MATU,04:57:00,04:58:00,5,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,3,DR,DADAR,05:01:00,05:02:00,6,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,4,PR,MUMBAI(PAREL,05:04:00,05:05:00,7,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,5,CRD,MUMBAI CURRE,05:07:00,05:08:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,6,CHG,MUMBAI (CHIN,05:09:00,05:10:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,7,BY,MUMBAI (BYCU,05:11:00,05:12:00,11,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,8,SNRD,MUMBAI SANDH,05:14:00,05:15:00,13,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,9,MSD,MUMBAI (MASJ,05:17:00,05:18:00,14,CLA,KURLA,CSTM,CST-MUMBAI
97602,C2,10,CSMT,CST-MUMBAI,05:21:00,00:00:00,15,CLA,KURLA,CSTM,CST-MUMBAI
97603,C3,1,CSMT,CST-MUMBAI,00:00:00,08:43:00,0,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,2,MSD,MUMBAI (MASJ,08:45:00,08:46:00,1,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,3,SNRD,MUMBAI SANDH,08:47:00,08:48:00,2,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,4,BY,MUMBAI (BYCU,08:50:00,08:51:00,4,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,5,CHG,MUMBAI (CHIN,08:52:00,08:53:00,5,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,6,CRD,MUMBAI CURRE,08:54:00,08:55:00,6,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,7,PR,MUMBAI(PAREL,08:57:00,08:58:00,7,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,8,DR,DADAR,09:00:00,09:01:00,8,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,9,MTN,MUMBAI (MATU,09:03:00,09:04:00,10,CSTM,CST-MUMBAI,CLA,KURLA
97603,C3,10,CLA,KURLA,09:11:00,00:00:00,15,CSTM,CST-MUMBAI,CLA,KURLA
97604,C4,1,CLA,KURLA,00:00:00,05:42:00,0,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,2,MTN,MUMBAI (MATU,05:48:00,05:49:00,5,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,3,DR,DADAR,05:52:00,05:53:00,6,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,4,PR,MUMBAI(PAREL,05:55:00,05:56:00,7,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,5,CRD,MUMBAI CURRE,05:58:00,05:59:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,6,CHG,MUMBAI (CHIN,06:00:00,06:01:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,7,BY,MUMBAI (BYCU,06:02:00,06:03:00,11,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,8,SNRD,MUMBAI SANDH,06:05:00,06:06:00,13,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,9,MSD,MUMBAI (MASJ,06:08:00,06:09:00,14,CLA,KURLA,CSTM,CST-MUMBAI
97604,C4,10,CSMT,CST-MUMBAI,06:12:00,00:00:00,15,CLA,KURLA,CSTM,CST-MUMBAI
97605,C5,1,CSMT,CST-MUMBAI,00:00:00,08:55:00,0,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,2,MSD,MUMBAI (MASJ,08:57:00,08:58:00,1,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,3,SNRD,MUMBAI SANDH,08:59:00,09:00:00,2,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,4,BY,MUMBAI (BYCU,09:02:00,09:03:00,4,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,5,CHG,MUMBAI (CHIN,09:04:00,09:05:00,5,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,6,CRD,MUMBAI CURRE,09:06:00,09:07:00,6,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,7,PR,MUMBAI(PAREL,09:09:00,09:10:00,7,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,8,DR,DADAR,09:12:00,09:13:00,8,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,9,MTN,MUMBAI (MATU,09:15:00,09:16:00,10,CSTM,CST-MUMBAI,CLA,KURLA
97605,C5,10,CLA,KURLA,09:23:00,00:00:00,15,CSTM,CST-MUMBAI,CLA,KURLA
97606,C6,1,CLA,KURLA,00:00:00,05:54:00,0,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,2,MTN,MUMBAI (MATU,06:00:00,06:01:00,5,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,3,DR,DADAR,06:04:00,06:05:00,6,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,4,PR,MUMBAI(PAREL,06:07:00,06:08:00,7,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,5,CRD,MUMBAI CURRE,06:10:00,06:11:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,6,CHG,MUMBAI (CHIN,06:12:00,06:13:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,7,BY,MUMBAI (BYCU,06:14:00,06:15:00,11,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,8,SNRD,MUMBAI SANDH,06:17:00,06:18:00,13,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,9,MSD,MUMBAI (MASJ,06:20:00,06:21:00,14,CLA,KURLA,CSTM,CST-MUMBAI
97606,C6,10,CSMT,CST-MUMBAI,06:24:00,00:00:00,15,CLA,KURLA,CSTM,CST-MUMBAI
97607,C7,1,CSMT,CST-MUMBAI,00:00:00,09:11:00,0,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,2,MSD,MUMBAI (MASJ,09:13:00,09:14:00,1,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,3,SNRD,MUMBAI SANDH,09:15:00,09:16:00,2,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,4,BY,MUMBAI (BYCU,09:18:00,09:19:00,4,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,5,CHG,MUMBAI (CHIN,09:20:00,09:21:00,5,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,6,CRD,MUMBAI CURRE,09:22:00,09:23:00,6,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,7,PR,MUMBAI(PAREL,09:25:00,09:26:00,7,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,8,DR,DADAR,09:28:00,09:29:00,8,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,9,MTN,MUMBAI (MATU,09:31:00,09:32:00,10,CSTM,CST-MUMBAI,CLA,KURLA
97607,C7,10,CLA,KURLA,09:39:00,00:00:00,15,CSTM,CST-MUMBAI,CLA,KURLA
97608,C8,1,CLA,KURLA,00:00:00,07:38:00,0,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,2,MTN,MUMBAI (MATU,07:44:00,07:45:00,5,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,3,DR,DADAR,07:48:00,07:49:00,6,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,4,PR,MUMBAI(PAREL,07:51:00,07:52:00,7,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,5,CRD,MUMBAI CURRE,07:54:00,07:55:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,6,CHG,MUMBAI (CHIN,07:56:00,07:57:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,7,BY,MUMBAI (BYCU,07:58:00,07:59:00,11,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,8,SNRD,MUMBAI SANDH,08:01:00,08:02:00,13,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,9,MSD,MUMBAI (MASJ,08:04:00,08:05:00,14,CLA,KURLA,CSTM,CST-MUMBAI
97608,C8,10,CSMT,CST-MUMBAI,08:08:00,00:00:00,15,CLA,KURLA,CSTM,CST-MUMBAI
97609,C9,1,CSMT,CST-MUMBAI,00:00:00,09:22:00,0,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,2,MSD,MUMBAI (MASJ,09:24:00,09:25:00,1,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,3,SNRD,MUMBAI SANDH,09:26:00,09:27:00,2,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,4,BY,MUMBAI (BYCU,09:29:00,09:30:00,4,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,5,CHG,MUMBAI (CHIN,09:31:00,09:32:00,5,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,6,CRD,MUMBAI CURRE,09:33:00,09:34:00,6,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,7,PR,MUMBAI(PAREL,09:36:00,09:37:00,7,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,8,DR,DADAR,09:41:00,09:42:00,8,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,9,MTN,MUMBAI (MATU,09:44:00,09:45:00,10,CSTM,CST-MUMBAI,CLA,KURLA
97609,C9,10,CLA,KURLA,09:52:00,00:00:00,15,CSTM,CST-MUMBAI,CLA,KURLA
97610,C10,1,CLA,KURLA,00:00:00,09:11:00,0,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,2,MTN,MUMBAI (MATU,09:17:00,09:18:00,5,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,3,DR,DADAR,09:21:00,09:22:00,6,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,4,PR,MUMBAI(PAREL,09:24:00,09:25:00,7,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,5,CRD,MUMBAI CURRE,09:27:00,09:28:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,6,CHG,MUMBAI (CHIN,09:29:00,09:30:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,7,BY,MUMBAI (BYCU,09:31:00,09:32:00,11,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,8,SNRD,MUMBAI SANDH,09:34:00,09:35:00,13,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,9,MSD,MUMBAI (MASJ,09:37:00,09:38:00,14,CLA,KURLA,CSTM,CST-MUMBAI
97610,C10,10,CSMT,CST-MUMBAI,09:41:00,00:00:00,15,CLA,KURLA,CSTM,CST-MUMBAI
97611,C11,1,CSMT,CST-MUMBAI,00:00:00,09:54:00,0,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,2,MSD,MUMBAI (MASJ,09:56:00,09:57:00,1,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,3,SNRD,MUMBAI SANDH,09:58:00,09:59:00,2,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,4,BY,MUMBAI (BYCU,10:01:00,10:02:00,4,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,5,CHG,MUMBAI (CHIN,10:03:00,10:04:00,5,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,6,CRD,MUMBAI CURRE,10:05:00,10:06:00,6,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,7,PR,MUMBAI(PAREL,10:08:00,10:09:00,7,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,8,DR,DADAR,10:11:00,10:12:00,8,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,9,MTN,MUMBAI (MATU,10:14:00,10:15:00,10,CSTM,CST-MUMBAI,CLA,KURLA
97611,C11,10,CLA,KURLA,10:22:00,00:00:00,15,CSTM,CST-MUMBAI,CLA,KURLA
97612,C 12,1,CLA,KURLA,00:00:00,09:39:00,0,CLA,KURLA,CSTM,CST-MUMBAI
97612,C 12,2,MTN,MUMBAI (MATU,09:46:00,09:47:00,5,CLA,KURLA,CSTM,CST-MUMBAI
97612,C 12,3,DR,DADAR,09:50:00,09:51:00,6,CLA,KURLA,CSTM,CST-MUMBAI
97612,C 12,4,PR,MUMBAI(PAREL,09:53:00,09:54:00,7,CLA,KURLA,CSTM,CST-MUMBAI
97612,C 12,5,CRD,MUMBAI CURRE,09:56:00,09:57:00,9,CLA,KURLA,CSTM,CST-MUMBAI
97612,C 12,6,CHG,MUMBAI (CHIN,09:58:00,09:59:00,9,CLA,KURLA,CSTM,CST-MUMBAI
